Date,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15,g16,g17,g18,g19,g20,g21,g22,g23,g24,g25,g26,g27
06/02/2020,75,68,59,39,0,63,96,33,46,17,76,77,9,58,96,86,25,33,52,49,25,80,12,8,12,0,56
05/02/2020,15,40,62,68,16,62,21,76,42,68,10,74,84,93,67,85,0,5,93,45,86,9,66,94,59,18,97
04/02/2020,10,99,33,13,73,67,65,61,3,10,92,61,64,73,28,41,32,98,10,95,36,41,59,7,79,54,11
03/02/2020,7,78,50,57,25,11,78,49,99,79,88,73,91,44,7,49,11,99,25,37,0,11,9,85,30,97,68
02/02/2020,89,83,63,79,25,94,35,2,99,88,63,98,65,77,93,10,15,21,87,74,95,77,20,13,28,15,82
01/02/2020,89,83,63,79,25,94,35,2,99,88,63,98,65,77,93,10,15,21,87,74,95,77,20,13,28,15,82
31/01/2020,89,83,63,79,25,94,35,2,99,88,63,98,65,77,93,10,15,21,87,74,95,77,20,13,28,15,82
30/01/2020,89,83,63,79,25,94,35,2,99,88,63,98,65,77,93,10,15,21,87,74,95,77,20,13,28,15,82
29/01/2020,89,83,63,79,25,94,35,2,99,88,63,98,65,77,93,10,15,21,87,74,95,77,20,13,28,15,82
28/01/2020,40,95,73,63,33,51,68,26,87,59,81,13,40,48,13,29,33,2,46,45,83,7,17,84,90,81,4
27/01/2020,75,36,28,63,20,20,87,74,69,33,56,83,89,93,93,80,49,41,93,70,90,97,13,84,71,75,18
26/01/2020,75,36,28,63,20,20,87,74,69,33,56,83,89,93,93,80,49,41,93,70,90,97,13,84,71,75,18
25/01/2020,75,36,28,63,20,20,87,74,69,33,56,83,89,93,93,80,49,41,93,70,90,97,13,84,71,75,18
24/01/2020,75,36,28,63,20,20,87,74,69,33,56,83,89,93,93,80,49,41,93,70,90,97,13,84,71,75,18
23/01/2020,75,36,28,63,20,20,87,74,69,33,56,83,89,93,93,80,49,41,93,70,90,97,13,84,71,75,18
22/01/2020,49,83,21,92,31,17,51,94,75,55,29,43,49,70,76,48,11,42,95,78,36,57,98,58,9,30,62
21/01/2020,50,59,39,97,33,72,65,97,63,41,51,19,24,11,9,8,19,72,96,32,48,20,76,13,85,37,44
20/01/2020,50,59,39,97,33,72,65,97,63,41,51,19,24,11,9,8,19,72,96,32,48,20,76,13,85,37,44
19/01/2020,21,37,21,36,74,62,39,34,50,51,76,24,21,11,16,5,24,72,71,46,39,28,92,23,11,34,95
18/01/2020,6,18,37,46,80,89,9,42,55,18,51,81,30,37,71,45,98,35,50,74,49,64,1,89,71,59,48
17/01/2020,71,97,47,44,92,20,84,71,10,42,31,47,68,6,71,49,78,2,38,64,46,70,72,74,71,84,28
16/01/2020,82,94,70,22,38,50,31,44,81,12,60,20,92,62,91,32,12,99,37,29,89,83,18,93,71,64,19
15/01/2020,10,88,81,5,77,13,20,74,21,33,91,27,70,40,26,62,22,81,94,89,51,33,1,54,24,84,33
14/01/2020,44,59,4,3,14,56,71,92,49,7,15,28,64,84,57,74,6,42,67,37,7,43,37,11,51,46,20
13/01/2020,44,59,4,3,14,56,71,92,49,7,15,28,64,84,57,74,6,42,67,37,7,43,37,11,51,46,20
12/01/2020,58,9,89,21,15,7,81,90,37,80,51,77,24,94,91,78,30,6,44,85,76,12,94,35,78,12,8
11/01/2020,58,9,89,21,15,7,81,90,37,80,51,77,24,94,91,78,30,6,44,85,76,12,94,35,78,12,8
10/01/2020,96,49,80,32,99,73,30,14,20,86,8,88,38,64,94,48,61,58,86,60,31,50,58,96,22,91,41
09/01/2020,74,90,75,47,74,7,58,47,90,27,36,0,3,75,81,80,61,62,18,30,27,14,47,8,94,70,5
08/01/2020,4,32,23,49,52,51,2,4,58,64,92,8,3,72,3,83,93,56,5,5,75,13,97,91,71,86,45
07/01/2020,54,95,30,42,0,71,52,10,71,33,49,72,11,23,87,13,54,67,85,98,69,78,98,16,87,98,28
06/01/2020,12,16,45,84,25,23,35,69,72,27,46,59,94,43,34,6,14,44,47,70,16,38,84,77,89,23,10
05/01/2020,21,81,93,73,49,56,64,64,88,70,55,94,95,66,74,12,54,59,8,73,29,62,36,0,43,47,82
04/01/2020,49,19,7,19,79,35,84,20,88,15,98,9,11,97,6,19,61,54,67,99,86,53,20,47,71,70,7
03/01/2020,43,1,58,82,7,6,79,37,86,50,84,73,23,86,38,60,39,30,75,36,63,87,33,82,89,2,37
02/01/2020,4,9,77,82,19,56,76,14,10,18,86,4,69,41,29,1,12,87,82,38,11,31,76,58,34,88,48
01/01/2020,5,51,64,81,89,99,36,3,56,28,10,91,70,63,12,94,84,67,64,68,87,33,46,58,53,41,29
31/08/2021,20,9,30,33,35,64,60,86,29,80,73,52,11,50,92,70,57,94,93,37,97,40,66,96,45,24,55
30/08/2021,86,84,59,92,85,74,98,88,29,26,9,88,34,43,49,23,82,72,45,45,73,25,69,48,45,32,74
29/08/2021,55,78,87,60,63,56,6,98,43,20,67,10,97,25,62,71,11,37,9,23,63,35,24,67,96,20,81
28/08/2021,9,23,38,62,1,17,56,84,41,61,24,17,64,63,61,31,84,68,20,84,45,78,38,30,80,98,74
27/08/2021,59,54,80,0,26,86,79,90,45,65,84,13,59,76,87,6,40,65,45,9,12,54,79,27,99,95,58
26/08/2021,78,87,58,13,89,54,34,22,96,47,27,54,70,24,60,36,6,31,55,22,40,70,46,91,88,84,28
25/08/2021,89,78,54,5,78,90,49,96,47,51,35,32,60,58,70,86,39,11,27,5,85,12,18,27,83,30,90
24/08/2021,89,60,48,18,18,91,81,14,58,93,2,51,17,57,99,10,45,27,4,70,86,69,60,11,46,65,24
23/08/2021,91,28,66,70,11,45,82,74,32,70,36,85,58,76,63,2,47,96,80,29,66,38,31,50,45,44,68
22/08/2021,11,16,10,97,37,75,85,72,92,6,59,30,97,11,62,28,6,35,1,34,90,69,18,70,66,63,83
21/08/2021,57,94,19,84,14,27,36,0,14,44,15,46,78,64,47,40,91,12,79,32,3,1,74,56,41,12,28
20/08/2021,93,18,60,87,8,19,80,95,71,31,55,27,68,13,59,54,99,82,57,93,90,1,38,70,41,17,71
19/08/2021,44,27,23,83,74,7,96,75,57,86,86,48,67,49,6,8,11,65,86,4,37,76,8,93,2,99,5
18/08/2021,43,74,11,39,12,84,36,87,0,43,0,73,68,86,20,93,2,59,73,82,26,57,66,59,14,68,2
17/08/2021,62,75,40,91,4,21,6,72,35,9,86,54,24,63,41,69,2,26,46,89,2,36,57,2,97,95,73
16/08/2021,41,29,90,35,64,80,34,70,50,89,63,73,19,11,87,5,83,95,71,97,96,7,78,31,39,22,9
15/08/2021,97,99,70,98,67,2,57,93,63,45,15,61,4,70,99,41,69,94,90,61,78,11,21,18,36,24,29
14/08/2021,53,41,98,46,91,1,37,19,3,16,10,91,42,86,45,36,20,83,55,22,67,40,93,57,0,86,94
13/08/2021,44,60,53,30,68,69,67,33,31,43,86,30,86,51,5,76,4,71,17,98,4,93,27,88,34,27,29
12/08/2021,68,58,6,98,11,42,2,90,37,60,70,14,64,2,35,51,48,7,32,34,47,95,14,51,83,81,66
11/08/2021,20,51,81,74,67,6,91,46,50,26,87,22,51,55,53,0,31,83,24,65,4,87,73,27,93,59,23
10/08/2021,71,69,4,88,91,3,50,95,57,59,34,36,53,1,1,82,88,15,30,66,85,26,90,46,51,75,89
09/08/2021,51,96,97,32,26,98,76,23,59,55,53,39,49,59,61,55,28,20,33,98,44,30,36,74,82,90,35
08/08/2021,15,33,43,41,14,98,24,51,41,63,63,99,28,3,7,85,29,55,82,39,55,97,80,85,67,16,92
07/08/2021,34,77,20,79,20,96,57,63,17,86,33,7,92,94,31,21,18,25,17,99,0,0,20,82,93,75,84
06/08/2021,67,38,28,63,24,46,13,19,46,71,55,4,98,55,26,84,79,80,65,58,0,76,29,69,47,52,35
05/08/2021,81,29,15,51,56,78,66,98,63,69,83,3,13,1,5,75,2,93,43,64,56,17,68,85,72,58,74
04/08/2021,41,32,51,19,79,83,15,21,89,13,12,66,19,73,45,29,47,85,14,48,2,50,13,40,84,74,53
03/08/2021,4,55,96,7,69,83,45,39,20,96,5,83,93,81,75,32,13,66,99,80,1,31,45,42,13,61,53
02/08/2021,24,82,81,91,50,57,91,70,15,73,12,53,81,82,2,40,25,14,78,9,16,4,59,3,47,12,73
01/08/2021,81,86,50,90,25,21,63,62,70,2,15,2,85,5,59,15,63,48,20,98,99,10,22,26,31,33,2
31/07/2021,14,71,80,41,39,84,85,47,58,11,82,15,19,88,6,30,88,21,37,14,75,26,38,27,66,82,96
30/07/2021,15,66,50,55,18,7,63,54,36,35,72,21,53,68,27,35,79,59,65,50,29,28,15,72,86,43,82
29/07/2021,26,16,58,15,44,9,94,37,71,8,12,33,92,17,37,84,6,76,85,36,52,72,90,91,50,79,69
28/07/2021,98,20,39,23,22,99,61,71,46,46,31,68,84,42,66,13,28,15,25,75,55,39,52,62,82,42,31
27/07/2021,71,44,82,8,35,25,77,96,64,87,67,86,29,77,3,53,98,55,74,97,63,86,84,92,96,2,7
26/07/2021,91,39,21,24,88,90,96,84,30,67,31,63,3,8,80,77,15,60,33,14,87,64,54,36,12,76,78
25/07/2021,80,71,56,42,80,96,56,73,99,14,52,56,95,43,52,5,9,94,73,34,8,59,35,3,98,25,19
24/07/2021,96,85,35,16,8,75,55,99,75,48,63,44,17,83,69,39,97,63,2,11,0,45,96,92,22,19,60
23/07/2021,24,38,44,96,78,1,75,38,47,43,35,32,24,48,72,66,2,3,97,66,85,40,99,29,84,34,30
22/07/2021,66,10,79,10,3,20,93,74,66,96,63,0,27,70,10,46,31,23,77,88,33,49,46,13,71,97,14
21/07/2021,88,75,32,82,4,46,90,33,52,37,56,53,2,6,99,96,36,63,81,84,88,36,31,93,11,68,18
20/07/2021,36,56,2,68,71,17,50,72,99,82,81,22,0,81,18,80,42,37,52,38,62,22,78,45,55,81,73
19/07/2021,33,77,46,89,43,79,33,32,29,87,82,39,90,76,18,32,39,37,27,46,23,1,90,69,42,11,1
18/07/2021,72,67,3,93,88,73,29,11,3,21,12,7,44,44,25,44,75,42,80,68,56,3,30,64,8,83,2
17/07/2021,79,46,53,65,30,49,38,67,35,48,48,36,86,2,47,70,42,44,47,46,18,44,97,90,99,10,19
16/07/2021,82,24,8,31,9,85,20,42,14,27,76,72,56,19,95,20,11,62,10,39,15,14,60,96,87,94,66
15/07/2021,57,16,36,48,9,16,96,52,16,32,93,35,4,11,2,77,70,61,23,87,54,82,87,5,80,23,3
14/07/2021,53,24,41,81,64,43,7,90,22,10,91,97,96,55,40,31,39,34,64,31,50,46,65,31,29,47,91
13/07/2021,7,75,1,54,90,97,35,25,48,64,94,45,30,13,93,93,6,18,61,56,36,94,89,95,89,75,63
12/07/2021,23,4,49,46,83,99,81,4,24,48,43,33,42,72,27,7,99,70,88,65,43,21,57,37,53,44,73
11/07/2021,94,51,4,38,21,55,35,55,63,85,56,94,20,41,77,40,7,1,69,98,85,7,42,83,62,33,49
10/07/2021,94,2,85,8,60,91,84,17,5,33,32,10,65,34,38,8,35,79,45,15,69,91,96,23,75,95,62
09/07/2021,60,85,21,3,5,57,62,3,69,79,81,78,9,74,77,71,18,49,29,97,21,64,55,75,5,97,99
08/07/2021,46,44,21,74,72,54,25,71,33,82,76,46,27,76,99,30,73,72,72,87,98,59,2,28,50,94,7
07/07/2021,89,67,85,90,4,59,98,18,12,4,8,35,30,83,22,67,6,82,42,21,19,44,21,57,27,74,49
06/07/2021,68,59,71,95,78,69,80,54,22,62,63,21,92,4,83,26,42,51,19,49,64,51,23,8,10,28,56
05/07/2021,1,12,42,39,81,47,39,95,90,68,97,70,15,18,45,28,24,28,52,4,57,68,16,84,89,26,88
04/07/2021,77,16,67,62,24,11,33,81,71,47,46,39,69,52,18,49,37,39,18,76,16,94,29,31,43,84,17
03/07/2021,42,45,59,4,88,85,47,54,41,83,67,34,4,66,40,45,89,48,52,37,18,45,44,48,69,44,49
02/07/2021,81,62,87,20,91,80,86,95,1,53,28,90,75,22,40,78,16,32,40,80,28,17,86,99,88,36,59
01/07/2021,75,81,30,32,7,70,78,13,10,46,19,61,31,30,85,50,34,95,31,63,96,80,19,58,81,43,93
31-6-2021,75,81,30,32,7,70,78,13,10,46,19,61,31,30,85,50,34,95,31,63,96,80,19,58,81,43,93
30/06/2021,8,22,9,11,82,72,71,96,62,72,2,60,63,8,94,39,69,69,32,63,72,15,12,5,50,61,67
29/06/2021,91,19,7,60,74,24,58,17,98,85,48,78,24,83,47,39,7,46,29,43,52,77,30,65,19,27,9
28/06/2021,58,49,21,39,16,31,82,31,41,64,44,31,80,54,48,71,37,62,39,11,60,29,98,20,77,66,70
27/06/2021,87,64,96,40,24,85,98,45,84,16,34,68,15,63,1,30,97,60,81,74,50,30,36,37,75,78,70
26/06/2021,90,39,26,49,49,5,48,63,19,79,78,84,51,61,27,66,90,49,1,84,0,42,78,10,74,52,39
25/06/2021,85,75,3,90,64,15,71,94,85,74,3,35,5,38,52,49,33,60,25,56,35,19,15,96,29,22,81
24/06/2021,79,28,10,82,19,94,22,59,72,67,75,55,92,62,86,4,35,85,39,24,44,19,37,22,96,35,52
23/06/2021,99,43,87,59,84,10,6,67,24,68,50,58,34,36,15,66,82,94,96,60,87,17,33,32,17,41,54
22/06/2021,5,58,86,80,52,2,98,32,18,99,1,96,20,30,45,18,73,47,79,42,46,9,96,17,68,58,60
21/06/2021,41,25,26,11,48,69,83,17,31,0,58,80,35,63,59,98,2,25,4,30,81,10,32,20,73,72,89
20/06/2021,99,75,23,82,18,3,78,1,80,75,43,5,15,35,33,4,85,60,90,14,70,87,31,48,68,67,26
19/06/2021,72,11,50,64,12,49,92,20,70,47,11,76,25,83,37,49,22,95,16,18,56,80,10,12,81,20,65
18/06/2021,61,52,30,6,63,29,79,80,65,19,67,54,37,21,32,94,8,3,52,13,47,87,55,8,63,91,38
17/06/2021,67,3,62,92,17,63,26,21,97,66,45,81,17,7,14,2,41,10,68,7,43,54,10,39,14,35,23
16/06/2021,22,86,15,98,95,84,90,55,47,22,22,88,99,56,91,10,11,49,22,71,12,41,4,3,33,49,99
15/06/2021,83,99,73,36,33,25,16,85,93,97,49,23,77,1,43,31,65,50,68,59,37,67,3,78,22,39,27
14/06/2021,46,34,21,32,90,21,86,75,23,75,25,54,13,76,44,6,40,45,46,89,55,70,36,51,48,80,77
13/06/2021,79,49,0,46,6,24,59,8,36,75,76,69,77,43,50,27,48,88,23,63,2,54,45,15,53,57,41
12/06/2021,83,55,57,1,66,64,3,23,67,39,35,18,1,46,99,60,49,22,4,17,76,56,19,38,86,0,84
11/06/2021,48,2,61,84,82,8,92,9,45,25,18,26,27,45,41,5,3,89,11,71,65,35,14,20,30,43,77
10/06/2021,79,82,43,96,32,18,43,98,50,36,57,40,35,45,65,74,8,67,6,61,9,42,35,42,84,68,13
09/06/2021,99,83,16,18,93,54,95,6,46,12,29,7,59,48,8,57,97,0,5,95,10,38,96,72,42,94,56
08/06/2021,66,43,8,59,39,4,5,24,61,90,98,55,74,91,23,44,19,64,41,26,25,66,1,67,98,93,95
07/06/2021,22,41,23,3,54,76,66,35,89,80,99,48,0,31,52,45,82,50,87,2,43,89,15,59,41,2,83
06/06/2021,63,48,52,43,9,14,63,6,9,99,33,89,7,69,45,55,39,21,99,93,82,60,36,91,21,18,88
05/06/2021,63,55,30,7,12,4,77,89,45,11,1,12,38,44,92,64,44,60,36,41,82,2,89,65,37,13,33
04/06/2021,30,24,78,21,54,98,42,94,41,17,2,68,25,73,16,22,23,64,10,60,16,10,19,41,94,20,71
03/06/2021,21,50,84,98,79,75,57,84,50,90,31,96,15,63,82,9,70,78,93,40,18,53,56,65,81,2,59
02/06/2021,14,84,77,76,26,39,4,17,53,21,79,14,7,48,42,46,3,52,3,44,61,32,7,17,16,78,74
01/06/2021,66,63,47,92,80,47,73,13,77,64,95,29,93,25,16,29,5,47,82,22,24,36,70,80,25,37,12
31/05/2021,50,27,74,60,10,50,60,89,41,75,62,7,1,67,59,75,80,45,6,21,40,76,61,31,45,94,77
30/05/2021,53,65,90,77,73,71,73,35,50,66,99,63,97,17,73,29,6,82,97,53,96,10,11,21,0,31,14
29/05/2021,87,46,50,72,44,92,95,0,32,13,87,13,96,14,40,99,64,75,73,87,71,15,56,88,14,41,75
28/05/2021,76,48,80,8,75,3,67,28,44,14,11,95,76,16,74,96,50,33,95,96,19,15,28,82,49,7,29
27/05/2021,3,78,9,29,47,93,95,72,47,59,31,77,81,43,2,79,20,34,40,72,92,99,79,18,5,74,78
26/05/2021,4,41,1,49,3,11,62,45,78,18,35,33,38,96,61,57,97,75,8,64,82,9,33,36,71,45,32
25/05/2021,71,12,20,0,61,43,20,29,49,14,44,65,83,79,66,52,62,82,83,65,98,80,84,44,23,85,86
24/05/2021,85,88,59,2,12,69,9,76,79,41,83,31,62,75,15,41,51,92,85,89,59,40,0,93,90,69,29
23/05/2021,29,27,10,97,49,69,64,10,32,57,53,13,66,41,74,35,45,49,35,22,60,87,57,36,58,7,65
22/05/2021,25,59,40,76,5,82,0,10,30,97,87,38,46,55,37,28,74,56,62,90,64,27,6,73,69,49,51
21/05/2021,23,49,91,82,75,2,53,54,89,51,37,47,9,7,0,95,92,65,67,4,84,74,2,33,34,46,29
20/05/2021,67,80,26,10,4,33,11,98,6,41,45,63,39,60,40,22,37,90,82,14,83,81,67,76,79,71,8
19/05/2021,72,23,8,86,4,19,92,23,71,87,70,46,58,36,39,59,81,72,40,93,26,31,99,1,80,65,12
18/05/2021,48,93,53,20,89,92,47,97,51,20,9,90,29,63,28,39,68,5,88,67,98,86,90,33,82,9,57
17/05/2021,26,54,36,91,54,94,47,55,21,67,41,10,59,13,35,19,63,41,44,88,73,91,79,26,83,98,18
16/05/2021,65,14,32,7,69,63,93,95,44,17,51,7,94,66,98,17,58,20,85,84,31,89,31,71,51,98,28
15/05/2021,25,95,4,64,77,41,8,87,45,93,48,76,58,21,15,63,80,29,77,11,52,19,93,94,16,55,43
14/05/2021,47,87,24,30,85,32,27,67,29,15,31,50,66,45,55,89,3,85,79,2,51,24,86,13,14,37,94
13/05/2021,64,31,20,83,39,61,47,88,19,78,96,99,12,65,5,81,18,44,91,91,17,33,88,9,33,2,23
12/05/2021,50,79,42,81,47,22,13,46,19,72,17,16,68,64,2,44,42,50,12,26,31,74,52,13,55,70,67
11/05/2021,70,13,69,8,83,56,20,86,54,72,36,86,82,52,18,6,50,83,13,4,26,58,51,21,4,47,74
10/05/2021,47,34,77,4,38,51,39,37,17,45,87,49,2,66,46,28,16,42,57,39,7,2,3,53,29,28,57
09/05/2021,69,98,46,55,49,87,66,99,4,94,11,48,46,36,42,84,6,58,72,60,1,12,15,12,50,5,13
08/05/2021,93,28,18,82,7,59,38,88,93,67,68,42,96,75,0,86,56,42,78,33,4,22,80,65,25,50,99
07/05/2021,47,87,20,82,52,83,68,17,27,92,95,10,38,31,56,53,86,39,45,21,27,27,43,55,80,13,71
06/05/2021,59,44,66,66,10,38,24,53,66,34,84,41,8,60,35,79,84,86,13,67,6,36,10,25,79,88,54
05/05/2021,66,76,36,33,88,46,69,43,36,29,44,63,2,89,72,22,79,75,31,61,40,17,44,56,90,15,53
04/05/2021,80,2,8,57,10,68,37,80,26,32,93,22,45,21,96,16,54,78,33,80,78,70,81,85,49,24,98
03/05/2021,25,91,16,87,56,41,3,88,72,29,81,17,68,40,28,36,37,74,66,12,49,60,72,61,16,83,47
02/05/2021,78,73,86,79,10,13,59,97,33,5,88,99,52,69,69,70,43,64,1,75,13,61,98,76,34,85,13
01/05/2021,65,56,37,10,28,68,52,99,93,41,81,13,40,21,89,40,67,11,20,28,89,20,11,89,15,48,57
31-4-2021,65,56,37,10,28,68,52,99,93,41,81,13,40,21,89,40,67,11,20,28,89,20,11,89,15,48,57
30/04/2021,36,31,89,99,21,36,21,17,54,29,88,76,6,27,73,29,8,56,19,26,36,22,39,9,80,2,79
29/04/2021,16,53,92,36,17,51,71,23,58,86,54,29,84,27,26,53,21,95,90,89,72,35,60,76,42,11,57
28/04/2021,13,71,50,71,45,98,59,4,60,82,43,83,30,19,17,78,0,8,96,67,86,49,64,15,23,60,5
27/04/2021,33,39,11,48,25,58,62,29,99,7,2,12,59,94,69,73,9,71,56,14,38,95,89,76,67,46,27
26/04/2021,52,19,75,75,86,78,10,81,36,14,12,86,94,80,55,84,23,65,2,12,58,64,16,83,96,78,68
25/04/2021,78,52,7,32,40,12,93,99,57,21,88,82,1,62,64,44,4,28,50,6,23,91,45,41,7,91,36
24/04/2021,77,66,44,4,22,51,89,62,38,20,23,25,47,2,79,20,97,76,63,46,15,60,77,44,72,98,13
23/04/2021,60,7,35,55,52,25,32,94,84,28,41,62,86,78,68,26,26,53,24,92,9,67,77,11,81,47,68
22/04/2021,92,46,95,63,42,96,77,13,16,68,29,32,28,1,48,67,67,33,37,48,60,38,39,84,79,49,68
21/04/2021,55,96,69,97,43,37,50,41,99,51,47,53,36,41,35,18,41,14,77,1,1,18,73,34,32,90,21
20/04/2021,75,66,33,10,48,71,11,79,46,20,51,76,65,91,64,12,88,90,48,13,21,56,99,10,47,59,37
19/04/2021,65,16,80,40,90,3,9,7,98,53,51,13,37,69,19,2,0,4,88,37,48,74,53,66,37,86,80
18/04/2021,0,54,70,15,52,8,47,35,70,52,89,79,11,71,6,77,20,16,16,75,49,6,27,8,56,62,30
17/04/2021,80,12,82,89,52,13,5,50,99,28,15,80,97,58,29,25,38,21,29,88,0,34,83,64,95,10,52
16/04/2021,89,42,45,88,40,18,22,6,88,6,27,32,8,66,17,84,99,56,49,8,51,27,90,24,63,21,14
15/04/2021,82,42,37,46,16,37,44,36,0,61,37,3,19,10,46,10,42,49,34,6,23,65,73,61,32,56,62
14/04/2021,95,14,83,76,59,15,38,32,67,20,11,72,1,96,23,51,98,84,48,5,35,32,2,39,80,82,38
13/04/2021,5,17,82,99,11,65,94,56,43,52,92,80,0,53,56,80,5,30,98,7,87,55,47,97,74,36,21
12/04/2021,39,45,98,82,45,16,49,52,62,16,67,36,46,19,32,16,15,99,99,84,20,72,42,70,97,16,88
11/04/2021,13,5,67,30,22,49,30,48,56,19,96,66,38,0,80,25,97,88,29,21,21,34,71,87,80,83,23
10/04/2021,13,76,36,77,83,58,98,26,44,87,95,82,60,75,63,71,37,81,43,6,52,92,46,86,54,27,64
09/04/2021,70,54,46,3,69,91,81,97,4,53,51,92,33,75,39,49,41,18,52,15,62,84,31,93,83,95,71
08/04/2021,4,40,22,7,53,33,67,42,36,84,90,18,79,22,79,10,78,40,94,37,7,84,31,11,3,47,86
07/04/2021,75,28,98,18,73,39,52,42,59,96,70,84,35,16,98,10,4,0,73,88,93,3,33,13,70,81,56
06/04/2021,59,68,53,14,44,46,25,34,57,74,93,0,44,48,45,51,93,11,82,60,47,1,59,44,45,1,74
05/04/2021,0,51,48,74,12,6,95,82,15,59,60,91,8,86,57,43,68,42,81,61,26,67,96,56,25,87,11
04/04/2021,78,9,29,90,35,74,11,41,91,58,55,97,81,41,42,33,29,4,99,73,14,44,24,54,37,36,65
03/04/2021,10,91,38,25,17,30,77,81,33,83,8,13,61,66,74,35,10,63,5,37,91,86,95,3,28,67,75
02/04/2021,95,8,58,19,6,91,48,86,66,82,68,67,81,43,16,17,15,88,82,50,33,52,51,10,15,43,45
01/04/2021,93,77,1,82,54,29,11,96,52,3,36,87,98,77,2,1,61,37,29,19,5,22,18,65,72,7,23
31/03/2021,96,28,50,68,71,65,18,13,76,31,88,40,56,63,20,44,42,92,58,55,78,79,51,16,39,3,54
30/03/2021,55,49,70,97,15,85,43,37,3,64,37,13,19,92,14,59,18,43,68,70,89,68,72,64,50,81,58
29/03/2021,0,82,38,62,48,63,12,90,58,70,99,3,58,72,94,99,94,25,70,40,57,1,56,62,89,8,73
28/03/2021,95,12,7,85,13,69,39,8,77,3,89,98,63,80,20,5,67,42,53,54,83,80,49,28,55,35,70
27/03/2021,1,60,38,23,17,72,29,32,31,92,74,92,54,94,40,83,43,43,10,38,5,31,64,41,56,54,45
26/03/2021,42,63,11,71,6,22,86,9,55,49,9,75,71,63,68,18,79,26,89,88,38,83,41,59,57,29,76
25/03/2021,19,63,34,93,90,57,26,80,3,73,18,7,4,27,69,5,36,59,52,11,88,90,13,24,6,22,91
24/03/2021,38,68,10,9,59,4,6,40,17,7,62,51,59,38,50,88,34,69,70,2,61,21,60,27,91,25,2
23/03/2021,39,63,47,52,53,16,94,98,7,78,84,3,74,17,54,54,40,21,28,89,66,89,22,78,29,57,41
22/03/2021,15,46,61,51,74,44,2,36,84,55,10,81,41,86,66,68,38,49,11,26,9,5,19,55,78,59,37
21/03/2021,40,93,39,3,14,62,67,66,67,65,40,82,60,61,71,82,62,84,34,33,56,62,35,5,17,2,51
20/03/2021,38,37,31,8,18,72,43,20,11,72,48,38,68,48,27,89,21,39,96,59,5,48,84,49,76,66,51
19/03/2021,24,8,30,99,8,45,89,51,32,93,5,78,85,5,78,0,48,6,43,26,20,18,50,8,93,24,14
18/03/2021,33,13,90,46,87,6,46,26,39,89,63,51,50,86,46,76,34,42,69,84,38,24,84,66,26,17,31
17/03/2021,52,27,68,94,0,53,38,16,62,89,52,70,66,72,88,16,60,29,37,33,29,99,52,1,7,2,24
16/03/2021,54,53,74,32,11,64,38,86,95,33,51,12,8,66,85,16,16,14,39,33,14,83,10,58,6,14,66
15/03/2021,24,98,57,29,46,67,22,87,62,79,98,31,31,2,10,45,67,87,39,83,41,40,45,28,29,25,56
14/03/2021,87,81,81,81,77,39,88,91,56,38,16,58,51,71,41,60,38,33,6,4,64,32,2,29,85,93,90
13/03/2021,12,64,93,84,56,33,63,47,39,20,63,80,0,58,43,32,97,62,42,71,90,22,9,16,34,2,28
12/03/2021,39,75,89,88,97,84,1,63,77,29,9,39,36,66,40,98,3,3,22,93,83,41,89,15,70,38,84
11/03/2021,26,74,90,27,31,84,97,93,96,81,71,25,68,43,94,66,91,13,79,73,37,16,61,18,72,16,38
10/03/2021,39,42,92,76,98,67,36,54,33,85,6,59,77,20,99,10,17,99,24,62,93,11,70,94,75,42,95
09/03/2021,36,62,19,69,81,77,4,77,44,70,33,62,88,97,2,75,45,78,75,95,42,36,25,9,45,69,26
08/03/2021,59,88,9,38,92,47,14,36,43,84,89,44,15,12,59,67,17,80,50,44,46,75,31,9,17,65,75
07/03/2021,33,32,64,40,49,3,34,25,40,68,67,45,59,93,67,61,55,0,47,43,55,15,66,14,39,57,75
06/03/2021,18,34,45,13,60,55,61,25,8,98,46,82,27,68,60,11,42,18,71,1,64,40,90,57,47,37,30
05/03/2021,92,35,59,57,9,36,32,70,66,40,86,11,52,40,4,74,69,18,25,78,71,14,22,70,84,40,11
04/03/2021,0,62,9,63,33,94,14,80,85,13,60,90,78,10,63,58,51,35,76,52,27,40,80,88,60,37,69
03/03/2021,10,21,69,22,74,79,77,70,97,70,99,95,95,26,23,42,75,96,5,10,46,46,2,98,97,44,73
02/03/2021,62,15,69,6,82,97,71,95,30,44,91,50,53,44,54,52,65,77,76,20,88,68,11,68,54,33,53
01/03/2021,77,87,79,68,56,41,83,11,68,76,8,18,66,12,6,87,29,88,69,49,93,46,79,91,86,88,99
31-2-2021,10,21,69,22,74,79,77,70,97,70,99,95,95,26,23,42,75,96,5,10,46,46,2,98,97,44,73
30-2-2021,62,15,69,6,82,97,71,95,30,44,91,50,53,44,54,52,65,77,76,20,88,68,11,68,54,33,53
29-2-2021,77,87,79,68,56,41,83,11,68,76,8,18,66,12,6,87,29,88,69,49,93,46,79,91,86,88,99
28/02/2021,98,43,10,82,77,52,47,45,60,55,43,9,76,37,77,32,18,40,94,35,75,42,75,44,10,4,43
27/02/2021,13,77,22,18,73,18,71,86,4,75,6,83,38,88,82,27,91,86,66,83,78,88,79,67,54,42,21
